"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_1","di cui asma","2020","2020",1,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_1","di cui asma","2021","2021",4,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2010","2010",4,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2011","2011",3,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2012","2012",4,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2013","2013",4,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2014","2014",1,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2015","2015",7,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2016","2016",8,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2017","2017",3,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2018","2018",11,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2019","2019",6,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2020","2020",5,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_1","di cui asma","2021","2021",5,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2010","2010",76,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2011","2011",84,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2012","2012",76,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2013","2013",63,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2014","2014",59,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2015","2015",101,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",88,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",118,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2018","2018",117,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2019","2019",117,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2020","2020",119,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2021","2021",97,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2010","2010",409,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2011","2011",441,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2012","2012",458,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2013","2013",350,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2014","2014",371,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2015","2015",498,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",516,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",591,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2018","2018",555,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2019","2019",514,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2020","2020",478,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2021","2021",437,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2010","2010",21,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2011","2011",31,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2012","2012",42,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2013","2013",34,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2014","2014",46,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2015","2015",46,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2016","2016",36,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2017","2017",46,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2018","2018",42,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2019","2019",55,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2020","2020",43,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2021","2021",51,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2010","2010",59,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2011","2011",69,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2012","2012",73,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2013","2013",66,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2014","2014",83,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2015","2015",94,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2016","2016",81,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2017","2017",97,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2018","2018",121,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2019","2019",76,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2020","2020",92,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2021","2021",115,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2010","2010",115,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2011","2011",146,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2012","2012",153,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2013","2013",141,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2014","2014",155,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2015","2015",182,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2016","2016",164,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2017","2017",203,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2018","2018",224,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2019","2019",196,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2020","2020",207,,
"ITF45","Lecce","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2021","2021",249,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2010","2010",21,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2011","2011",22,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2012","2012",30,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2013","2013",22,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2014","2014",33,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2015","2015",25,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",21,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",31,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2018","2018",31,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2019","2019",33,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2020","2020",15,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2021","2021",20,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2010","2010",12,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2011","2011",15,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2012","2012",8,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2013","2013",15,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2014","2014",17,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2015","2015",17,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2016","2016",10,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2017","2017",16,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2018","2018",17,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2019","2019",11,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2020","2020",11,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2021","2021",7,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2010","2010",267,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2011","2011",288,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2012","2012",284,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2013","2013",271,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2014","2014",251,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2015","2015",286,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",236,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",278,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2018","2018",271,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2019","2019",264,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2020","2020",256,,
"ITF43","Taranto","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2021","2021",249,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2010","2010",298,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2011","2011",339,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2012","2012",353,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2013","2013",300,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2014","2014",319,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2015","2015",391,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2016","2016",321,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2017","2017",446,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2018","2018",426,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2019","2019",529,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2020","2020",441,,
"ITF43","Taranto","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2021","2021",411,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2010","2010",211,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2011","2011",225,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2012","2012",215,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2013","2013",202,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2014","2014",197,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2015","2015",245,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2016","2016",206,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2017","2017",281,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2018","2018",270,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2019","2019",315,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2020","2020",286,,
"ITF43","Taranto","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2021","2021",237,,
